Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12
Data,4,record,timestamp,1096705632,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705633,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705634,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705635,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,83,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705636,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705637,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,81,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705638,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705639,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705640,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,101,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705641,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,101,bpm,cadence,82,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705642,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,82,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705643,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705644,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705645,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,80,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705646,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,80,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705647,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,80,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705648,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705649,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705650,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705651,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705652,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705653,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705654,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705655,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705656,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705657,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705658,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705659,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705660,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705661,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705662,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705663,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705664,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705665,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705666,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705667,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705668,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705669,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705670,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705671,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705672,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705673,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,109,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705674,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,111,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705675,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,111,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705676,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,110,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705677,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,109,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705678,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705679,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705680,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705681,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705682,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705683,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705684,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705685,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705686,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705687,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705688,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705689,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705690,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705691,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705692,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705693,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705694,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705695,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705696,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705697,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705698,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705699,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705700,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705701,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705702,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705703,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705704,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705705,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705706,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705707,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705708,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705709,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705710,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705711,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705712,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705713,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705714,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,78,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705715,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705716,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705717,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705718,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705719,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,78,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705720,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,78,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705721,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,78,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705722,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,78,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705723,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705724,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705725,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705726,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705727,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705728,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,78,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705729,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705730,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705731,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705732,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705733,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705734,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,79,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705735,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705736,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705737,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,101,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705738,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705739,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705740,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705741,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705742,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705743,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705744,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705745,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705746,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705747,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,80,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705748,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096705749,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
